bq,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1,1.6103,3.351,0.47115,1.0986,0.35625,0.99407,1.733,0.82881,0.67305,1.5868,0.53291,0.9817,0.45893,0.75603,0.60319,0.51032,1.4842,0.75276,0.94963,1.2756,0.89386,1.2076,1.4898,0.82085,0.78483,1.0782,1.1087,1.155,1.0457,1.0002,0.9053,1.2052,1.2311,0.9907,1.2296,1.238,0.76289,1.3117,0.43146,1.159,0.72017,0.74749,0.65532,0.76182,1.0048,1.453,0.92834,0.84059,0.82307,0.64391,0.73813,0.61031,0.40584,0.77662,0.30588,0.3457,0.39936,1.7948,0.21304,0.39544,0.1763,0.25074,0.083944,0.054119
1,1.9608,3.7563,0.33286,0.71912,0.36938,0.8195,1.5664,1.1505,0.64968,1.7323,0.53941,0.92921,0.75783,0.85512,0.95888,0.9037,0.7753,0.82126,1.1085,1.3408,1.0316,1.02,1.4971,0.78731,0.75913,1.045,1.0634,1.2435,0.95445,1.0514,0.82767,1.2728,1.1828,0.97203,1.2169,1.4324,0.88686,1.2544,0.47137,1.0928,0.84274,0.75123,0.67599,0.825,1.0391,1.2909,0.93984,0.94661,0.64749,0.63365,0.80194,0.48597,0.4728,1.1547,0.52808,0.40269,0.35191,1.3242,0.20267,0.34271,0.17301,0.60197,0.10808,0.10881
1,1.8987,3.1337,0.16138,0.40053,0.40251,0.49402,0.63275,2.8142,0.83353,2.2792,0.55531,1.096,0.46647,1.0306,0.50033,0.55588,0.74606,0.77492,0.83735,1.2583,0.90477,1.1157,1.4793,0.83239,0.91624,1.0446,1.0042,1.2619,0.97737,1.0334,0.85424,1.1937,1.301,1.0497,1.3482,1.4421,0.86017,1.3952,0.47304,1.2303,0.72447,0.7462,0.74624,0.74481,1.093,1.3977,0.98153,0.80878,0.79744,0.68448,0.67179,0.59596,0.49524,2.0732,0.60008,0.35614,0.30575,0.81854,0.18117,0.3718,0.17481,0.30575,0.11353,0.13194
1,2.3511,3.1258,0.28929,0.35287,0.38966,0.88231,0.40387,1.5897,0.48264,2.1488,1.5808,1.8514,0.45612,0.88572,1.2429,0.90219,0.4639,1.1115,0.97625,1.2066,1.0237,1.1279,1.6169,0.83269,0.90181,1.1523,1.0052,1.2254,1.0266,1.0711,0.94395,1.153,1.2368,1.0685,1.2167,1.2459,0.84976,1.3861,0.49895,1.0661,0.75766,0.76802,0.67945,0.91146,1.1101,1.2703,0.89229,0.8827,0.82268,0.63117,0.90268,0.4917,0.45563,2.4735,0.46981,0.47546,0.37879,0.40219,0.36426,0.27789,0.2154,0.42626,0.11022,0.12731
1,1.0634,3.5624,0.51789,1.1835,0.35769,0.80266,0.59524,0.44894,0.57136,3.2698,5.1624,1.1947,0.40083,0.68156,1.3708,1.4924,0.32602,0.74263,0.9705,1.4974,1.0571,1.1142,1.5262,0.75707,0.91402,1.0882,1.1162,1.0992,0.98935,0.97608,0.75697,1.2572,1.6574,1.1164,1.3722,1.5825,0.8671,1.2495,0.53078,1.0757,0.82586,0.79696,0.74119,0.89155,1.1843,1.6556,1.2006,0.97945,0.66745,0.78842,0.66101,0.98141,0.4757,2.5659,0.46896,0.79798,0.50897,0.3372,0.2806,0.41043,0.21656,0.34176,0.094055,0.074532
1,1.0094,4.5398,0.8412,0.98888,0.48916,0.75913,0.43066,0.4,0.69774,1.8861,3.8588,0.72815,0.54275,1.2594,0.91118,2.1901,0.56226,0.86106,0.8526,1.5109,1.291,0.96622,1.4183,0.81141,0.80661,1.0352,0.94125,1.4771,0.9449,1.1097,0.88035,1.2622,1.3715,1.1469,1.295,1.2631,0.83258,1.2414,0.44737,1.0859,0.70748,0.89507,0.65221,0.85375,1.0842,1.5228,1.2967,0.80198,0.72372,0.71359,0.6414,1.0692,0.48099,2.3891,0.44435,0.53907,0.64491,0.27291,0.29065,0.2731,0.13824,0.38843,0.075352,0.085232
1,1.9824,2.8878,1.5674,1.098,0.4493,1.4258,0.64734,0.36295,0.5283,1.0821,3.7384,2.1146,0.77689,1.3783,0.78826,2.0364,0.68061,0.93141,0.75692,1.3084,1.0976,0.90167,1.4857,0.83266,0.94469,1.1556,1.0267,1.2096,0.98722,0.89645,0.90994,1.1967,1.324,1.0069,1.3094,1.1806,0.83616,1.2534,0.4261,1.1192,0.78696,0.72561,0.68317,0.80387,1.0831,1.4404,0.9086,0.91323,0.68388,0.65501,0.63373,0.79071,0.46568,0.91329,0.80691,0.49049,0.29533,0.26823,0.32024,0.29433,0.14637,0.29248,0.15,0.19123
1,2.4877,1.439,1.88,1.225,0.50756,1.0927,1.0207,0.73843,1.2149,1.2695,2.5332,0.71246,1.0369,2.6061,0.54288,2.0462,0.95673,0.71507,0.93542,1.4878,1.01,1.2242,1.3712,0.81315,0.90023,1.0592,0.92194,1.417,0.95095,1.057,0.94716,1.303,1.2629,0.97653,1.5791,1.1216,0.80907,1.2639,0.52539,1.1578,0.76513,0.85032,0.7153,0.80806,1.195,1.499,1.0844,0.80043,0.73083,0.68888,0.73004,0.73762,0.49965,1.0794,0.71001,0.44644,0.33932,0.58388,0.30319,0.3112,0.15076,0.31719,0.19548,0.14157
1,2.2681,0.42172,2.0462,1.4926,0.37478,0.95613,1.1638,0.71832,0.7979,1.1273,0.7402,0.51308,1.3515,2.1972,1.3571,2.9224,1.4311,0.76196,1.0038,1.1961,0.95518,1.1139,1.4914,0.92414,0.98665,1.0796,1.0716,1.3124,1.1778,1.0284,0.85883,1.1752,1.2589,1.2205,1.4957,1.5877,0.85018,1.2703,0.58976,1.0927,0.64379,0.88098,0.75598,0.89081,1.052,1.3313,0.95636,0.93598,0.82153,0.75016,0.77121,0.82291,0.45268,0.40054,1.2872,0.56818,0.38784,0.5298,0.57171,0.35767,0.18265,0.37391,0.30902,0.11975
1,2.773,0.2794,1.809,0.47063,0.33397,0.92496,2.4171,0.41811,0.73549,0.28631,0.50869,0.80173,0.5223,0.98073,0.77445,3.0314,0.8526,0.77424,0.7474,1.2092,1.007,0.99442,1.3528,0.93491,0.92897,1.095,1.1886,1.3209,1.0005,1.1,0.81358,1.1947,1.3073,1.0116,1.5935,1.2415,0.90006,1.1645,0.39325,1.0398,0.85271,0.97544,0.715,0.86559,1.262,1.2619,0.93146,0.88086,0.67356,0.70041,0.58937,0.57499,0.44188,0.78378,0.47293,0.39603,0.38472,0.50444,0.29226,0.33366,0.2543,0.41142,0.47343,0.17393
1,3.9293,0.19735,1.2846,0.34859,0.34427,0.28854,3.8266,0.4019,1.9859,0.70207,0.62412,0.56051,0.48363,0.59725,0.6227,3.5257,0.42102,0.83571,1.1184,1.3685,1.2137,1.0086,1.7635,0.75552,0.74145,1.0637,1.0286,1.1556,1.0056,1.0777,0.86215,1.1259,1.231,0.89573,1.0839,1.1701,0.87355,1.2803,0.51259,1.2547,0.78945,0.71165,0.70904,0.70463,1.054,1.4066,0.93716,0.94811,0.61178,0.64052,0.59234,0.56588,0.51528,0.38308,0.45245,0.43759,0.73313,0.89663,0.17295,0.24229,0.1359,0.38637,0.15374,0.10927
1,3.0366,0.18301,0.72042,0.27465,0.46481,0.22753,1.5007,0.41109,1.096,1.0501,0.84676,1.2819,0.84404,0.5746,0.56795,0.85261,0.48045,0.79369,1.04,1.3661,0.92025,1.1154,1.4698,0.89109,0.97453,1.0745,1.0258,1.2032,0.91424,0.93906,0.87467,1.1794,1.1216,1.066,1.2428,1.2649,0.93169,1.153,0.46794,0.90239,0.80243,0.93861,0.8704,0.8701,1.3161,1.5681,1.1676,0.92049,0.58402,0.67231,0.61797,0.75833,0.89744,0.55356,0.49229,0.59715,0.24608,0.33721,0.36662,0.25282,0.1325,0.44824,0.19129,0.075246
1,3.8171,0.29453,0.36957,0.29726,0.49325,0.2417,1.4059,0.54004,3.5822,2.5601,0.92756,2.0787,2.9125,0.55495,0.45311,0.86897,0.86068,0.76734,0.82785,1.3204,0.9623,1.0858,1.3998,0.79145,0.90429,1.0539,0.99051,1.1974,0.88765,1.0181,0.87181,1.1784,1.1886,1.1501,1.4413,1.2679,0.89614,1.0803,0.45493,1.0815,0.79539,0.73488,0.73535,0.91072,1.0816,1.4119,0.9496,0.86478,0.67287,0.73089,0.6131,0.79963,0.8754,0.58252,1.41,0.85609,0.31175,0.36384,0.53394,0.22734,0.2869,0.51814,0.091611,0.15001
1,4.528,1.8737,0.20299,0.20758,0.39311,0.28221,0.86936,0.38727,2.8099,2.3176,1.3636,1.6094,1.2413,0.45268,0.53526,1.3849,0.42549,1.2109,0.84237,1.2315,0.96806,1.1609,1.3031,0.84294,0.8292,0.98665,1.3097,1.2283,0.93174,0.97236,0.86855,1.1272,1.3214,1.05,1.4679,1.2425,0.95464,1.1727,0.41817,1.0718,0.69875,0.83073,0.78866,0.98438,0.99917,1.2931,1.0977,0.90027,0.69502,0.77002,0.6514,0.59634,1.0393,0.47923,0.78632,0.3546,0.36798,0.91821,0.43963,0.20418,0.35161,0.34466,0.072755,0.14166
1,4.5071,4.9324,1.0817,0.85187,0.43454,0.46586,0.8661,0.7968,2.0316,3.3252,1.5034,3.7959,1.2506,0.68533,1.089,2.1269,2.0855,1.6676,1.2148,1.3077,0.91148,1.1623,1.5174,0.86443,0.85591,1.3226,1.1466,1.1082,1.0093,1.0921,1.0036,1.0567,1.2301,0.99011,1.3123,1.1412,0.75343,1.3418,0.48372,1.3078,1.0667,0.93523,0.68297,0.84865,1.2108,1.3506,1.0967,0.84202,0.71369,0.71011,0.86678,1.1389,0.93311,0.97624,1.0729,1.4878,0.47777,0.51674,0.33123,0.76092,0.34098,0.38404,0.063361,0.07745
1,5.2705,8.1588,3.1407,2.5684,0.37213,0.28559,0.6971,0.3571,2.7775,2.7067,0.92061,8.2902,1.2043,0.55861,1.6796,1.3991,2.5355,1.0066,1.6716,1.1997,1.1226,1.4791,1.2799,0.77992,0.86295,1.5503,1.0789,1.347,0.92293,0.94307,0.96953,1.0667,1.2757,1.2769,1.284,1.1699,1.034,1.2932,0.65812,1.1333,1.0864,0.76729,0.71918,1.0062,1.1464,1.3865,0.98599,0.90607,0.70443,0.67985,1.261,1.5172,0.953,0.4603,1.738,3.7558,0.34609,0.6034,0.24986,0.50352,0.36293,0.23542,0.063177,0.080361
1,5.6497,4.9663,1.8163,3.6216,0.52424,0.66897,0.55631,0.85115,0.78381,1.7318,0.96475,5.0054,0.65441,0.5792,1.2525,0.565,2.3153,0.81212,0.76675,1.3292,0.88192,1.0321,1.5573,0.84375,0.82116,1.1598,0.80983,1.3496,1.0162,1.0069,0.9395,1.228,1.0784,1.2782,1.2861,1.3011,0.74747,1.1891,0.52119,1.0392,1.1373,0.70858,0.72035,1.0077,1.098,1.4766,0.90727,1.0568,0.85954,0.70274,1.0926,1.108,1.1569,1.3936,0.97505,2.0528,0.85239,0.43364,0.57345,0.34776,0.15157,0.29955,0.1156,0.045048
1,6.3596,3.0664,1.2261,4.9609,1.113,1.4093,0.79905,0.92254,0.2532,0.48565,0.99097,1.8716,0.40553,0.7171,0.68715,0.54988,1.8073,0.80378,0.66441,1.3288,0.93832,1.0065,1.3536,0.90207,0.82309,0.96629,1.0404,1.2145,0.92911,0.99159,0.90291,1.2623,1.2113,1.2133,1.3446,1.2568,0.78852,1.5958,0.47333,0.9839,0.75887,0.83611,0.8315,0.78109,1.1494,1.4595,1.0466,0.90693,0.87023,0.82472,0.79651,0.90911,1.2614,2.3234,0.39389,0.6387,0.74213,0.276,0.39565,0.28524,0.2277,0.2967,0.13734,0.079504
1,6.3567,1.701,1.3324,6.6207,1.2156,1.9847,1.1899,0.78536,0.97766,0.31211,2.7322,1.171,1.2028,1.91,0.91263,1.6017,0.99621,1.0745,0.90515,1.3757,1.1426,1.1066,1.624,0.9353,0.87081,1.1354,1.0512,1.284,0.9722,0.96779,1.0054,1.0839,1.3806,1.028,1.7074,1.3401,0.74239,1.2763,0.52347,1.1903,0.72529,0.92234,0.6331,0.91028,1.2294,1.4631,0.97609,0.93099,0.7479,0.72019,0.63701,0.67284,1.0627,2.9247,0.56429,0.48487,0.39926,0.40775,0.52962,0.4392,0.44804,0.37806,0.24686,0.08759
1,4.3657,0.28251,1.7947,4.1599,3.3503,1.8291,1.308,1.9701,0.65492,0.31144,3.6092,0.53707,0.43453,4.0172,0.65911,0.54768,1.599,0.70473,0.84501,1.5687,0.88282,1.185,1.5709,0.76534,1.0356,1.1425,1.1752,1.2039,0.93824,1.1068,0.78089,1.3515,1.2981,1.0322,1.4512,1.26,0.77594,1.156,0.46233,1.1879,0.87239,1.0091,0.76233,0.87248,1.0276,1.5254,1.0126,0.99653,1.1142,0.7648,0.86648,0.65433,0.48234,4.1232,0.58782,0.62305,1.0234,0.61524,0.2967,0.23112,0.34525,0.30618,0.21988,0.054163
1,3.2879,0.19137,1.3044,2.9398,2.4766,1.9487,0.82752,1.5971,0.78667,0.25259,4.4183,0.80117,0.78581,4.6418,1.7769,1.3206,1.119,3.3557,2.2036,1.9038,1.2376,1.5038,1.5122,0.90775,1.0939,1.5709,1.1479,1.2973,1.0407,1.1143,0.90256,1.2126,1.3848,1.1388,1.8019,1.849,0.8919,1.309,0.67726,1.2808,1.1548,0.84682,0.66718,0.94423,1.3718,1.4937,1.0901,1.0664,0.84509,0.71284,0.7997,0.86871,0.71656,2.6257,1.6594,0.71576,1.5745,1.5746,0.5244,0.44364,0.19584,0.29724,0.10009,0.069541
1,3.0673,0.15979,0.79203,1.4869,1.1784,0.87944,0.46025,0.94587,1.5055,0.85069,1.7612,0.77804,1.4697,2.3615,0.93753,1.8071,0.48241,1.0517,1.6,1.1955,0.9293,1.0069,1.3835,0.87702,1.0021,1.1918,1.0135,1.2676,1.0747,1.0475,0.83726,1.2905,1.4556,1.1859,1.5777,1.5055,0.83614,1.2604,0.63892,1.0268,0.82268,0.90498,0.68263,0.84502,0.97986,1.4866,0.92902,0.99782,0.90168,0.66471,0.65019,0.90921,0.53457,0.74115,0.57069,0.84079,0.53753,1.108,0.1727,0.2224,0.47879,0.76793,0.067241,0.062632
1,2.1698,1.2167,0.35737,1.0754,0.93634,0.87795,1.7934,0.3848,0.6082,0.82873,3.3368,0.42921,0.83799,1.192,0.85741,1.883,0.42685,1.0392,1.3627,1.4763,1.1099,1.2478,1.2988,0.98427,0.90627,1.101,1.0955,1.1428,0.9219,1.0957,0.9017,1.1671,1.0953,1.0437,1.2778,1.3779,0.78216,1.1725,0.60355,1.1425,0.77148,0.7855,0.78671,0.85611,1.0073,1.4535,1.0138,0.83126,0.77547,0.71885,0.60541,0.62357,0.5198,0.69717,0.49883,0.51268,0.51388,0.93309,0.26011,0.24901,0.33718,1.1298,0.071346,0.080867
1,1.219,0.7195,0.2534,0.89232,1.1339,0.23187,2.9669,0.6732,0.51759,0.40184,3.2399,0.74949,0.34046,2.6497,1.0918,1.5714,0.44432,1.2297,1.0987,1.7148,0.96881,1.238,1.4271,0.85677,0.91304,1.3674,1.1617,1.2771,0.95566,0.92414,0.83861,1.2491,1.3082,1.0118,1.4154,1.2169,0.88641,1.3722,0.44161,1.0628,0.81954,0.8156,0.84114,0.78966,1.2201,1.421,0.98499,0.85827,0.77291,0.6995,0.66478,1.0128,0.40138,1.0328,0.53189,1.3178,0.8223,0.49459,0.39044,0.28688,0.31317,1.7432,0.10328,0.10757
1,0.48805,1.6422,0.42759,0.51449,0.74774,0.55285,2.5565,0.94846,0.39129,0.65951,1.873,0.59215,0.40224,2.8827,0.77003,2.6111,0.65703,1.2612,1.0516,1.3469,1.0033,1.1799,1.377,0.84793,0.85098,1.2471,1.0805,1.288,0.97521,1.0734,0.88196,1.1018,1.3399,1.1147,1.3764,1.3422,0.8827,1.3945,0.45859,1.1421,0.74923,0.73058,0.64005,0.81834,1.0181,1.4141,1.0804,0.8403,0.68423,0.78184,0.70206,0.56614,0.44162,0.69007,0.42099,1.1768,0.8499,0.38164,0.73085,0.37938,0.23831,1.7729,0.10978,0.097982
1,0.13545,3.2604,0.98389,0.35884,0.3866,0.62605,1.3478,0.4198,0.63349,0.59147,0.5315,0.98804,0.37072,3.0631,0.59989,3.4069,0.40111,1.2866,0.96877,1.5565,1.0262,1.2989,1.4404,0.68859,0.81446,1.1567,1.0366,1.5165,0.89113,1.0448,0.97611,1.1427,1.2279,1.2908,1.419,1.256,0.90849,1.4266,0.5414,1.1546,0.70408,0.7514,0.76915,0.83918,1.0203,1.5267,0.87249,0.76044,0.64081,0.75839,0.64536,0.7207,0.70635,1.0037,0.35065,1.6285,0.94745,0.32687,0.97644,0.35709,0.15056,1.045,0.076247,0.078441
1,0.12752,2.9645,1.556,0.18378,0.618,0.52386,0.68576,0.94265,0.56088,1.1053,0.53364,0.78785,0.79999,4.0728,0.51,1.5439,0.52472,1.1665,0.80436,1.6071,0.92298,1.3741,1.3207,0.77028,0.89134,1.1712,1.0856,1.1261,1.0989,1.0135,1.0313,1.2094,1.1362,0.99386,1.7072,1.2871,0.94901,1.2325,0.54391,1.2016,0.77787,0.78711,0.65827,0.86739,0.98872,1.346,1.0571,0.96611,0.75664,0.73175,0.73413,0.54886,1.5715,1.2758,0.45892,1.7701,0.38815,0.24172,0.3398,0.35968,0.13497,0.39936,0.093756,0.062835
1,0.10132,2.0553,2.7846,0.19677,1.1839,0.69272,0.30252,1.1303,0.31985,1.444,0.52445,0.34383,2.2585,5.9119,0.3416,2.1055,0.4289,0.79503,0.99679,1.2199,0.94666,1.1521,1.3472,0.74804,1.0202,1.1543,1.0455,1.3844,0.95893,1.0538,0.8368,1.1396,1.1747,1.1472,1.7152,1.2886,0.74481,1.2429,0.52765,1.0975,0.82711,0.89502,0.64588,0.79807,1.1606,1.37,0.92726,0.93183,0.67399,0.69065,0.58087,0.59751,1.6135,1.2578,0.3177,0.90769,0.29598,0.45675,0.21578,0.23762,0.13439,0.21586,0.094493,0.052419
1,0.15385,1.6805,4.1132,0.19279,2.142,0.25063,0.94463,0.89709,0.39335,1.9862,0.55988,1.2709,3.7295,3.4165,1.4426,2.6393,0.59856,2.9296,1.3706,1.1872,1.1708,1.1956,1.7017,0.88836,0.87192,1.3565,1.3329,1.302,1.09,0.90204,0.97771,1.3893,1.1737,1.0157,1.6382,1.7149,0.96547,1.3778,0.56708,1.2031,0.75789,1.1274,0.85803,0.79876,1.1715,1.3795,1.134,0.89765,1.0577,0.75688,0.97757,0.5268,0.79772,0.96148,0.86359,0.67354,0.29142,1.4998,0.82934,0.29944,0.17479,0.49825,0.15496,0.064488
1,0.13695,1.6496,3.1283,0.15399,3.104,0.38951,0.58075,1.05,0.3427,1.0197,0.6774,2.0989,0.85129,0.8926,0.7472,2.8937,0.60661,0.78626,0.74753,1.5544,0.90834,1.015,1.3495,0.79482,0.7895,1.1567,1.1288,1.0959,0.89034,1.1152,0.86631,1.2103,1.2342,1.0957,1.5731,1.3642,0.82,1.3247,0.44838,1.0754,0.73934,0.82453,0.71118,0.79901,1.1677,1.3011,0.95756,0.93581,0.74128,0.82357,0.78924,0.57478,0.71166,0.38585,0.44793,1.1958,0.34815,1.5667,0.29083,0.47846,0.36513,0.31704,0.15813,0.16345
1,0.19148,0.50839,4.8086,0.75174,1.6593,0.32827,1.1201,0.58284,2.6259,0.42364,0.92605,1.2306,0.65607,0.98308,0.89483,3.5838,1.0063,0.95508,1.6472,1.555,0.94234,1.0997,1.512,0.83051,0.9543,1.2337,1.078,1.387,1.0426,1.1369,0.90001,1.0668,1.5976,0.99048,1.5241,1.3416,0.79767,1.1887,0.47155,1.2709,0.72707,0.83195,0.7314,0.90575,1.0502,1.2841,0.98315,0.93499,0.74532,0.65981,0.66961,0.64146,0.54137,0.88113,0.91327,1.346,0.30642,1.863,0.32547,1.1415,0.16514,0.32959,0.17195,0.062633
1,0.43606,1.2761,5.563,1.6921,1.1457,1.2748,1.1375,0.52362,2.1195,0.34501,1.0816,0.71952,0.43056,0.884,1.0482,1.6317,0.79388,1.0815,0.86464,1.4005,0.9525,1.2343,1.5741,0.88811,0.95548,0.96785,1.118,1.209,1.002,1.0816,0.85626,1.1192,1.1764,0.98314,1.3554,1.3858,0.69597,1.1193,0.53346,1.1804,0.70422,0.77759,0.76514,0.83808,1.1697,1.3012,0.96737,0.9362,0.66721,0.72364,0.64043,0.56515,0.5701,1.0768,0.54882,1.9015,0.62407,2.4926,0.5597,0.8838,0.38057,0.7537,0.091217,0.084104
1,0.32109,0.31106,4.4184,1.3505,0.57484,1.2452,2.7623,0.35287,2.5457,0.68673,0.57623,0.68558,0.74081,3.3665,0.51559,0.46534,0.79385,0.85256,1.6801,1.1674,0.987,0.99561,1.6675,0.82893,0.81838,0.92967,1.1532,1.5497,0.89745,1.1508,0.916,1.1625,1.2206,1.1022,1.2824,1.4658,0.86548,1.2515,0.40168,1.069,0.73886,0.94228,0.73713,0.94649,0.95694,1.3427,0.90295,0.89714,0.75692,0.65177,0.73153,0.57082,0.38357,0.65392,1.4567,2.3202,0.56958,0.51923,1.3951,0.81728,0.15796,0.3551,0.14821,0.05043
1,0.65731,1.3884,2.1267,0.78807,0.6718,1.281,2.3057,0.97792,1.9271,0.57078,1.0302,0.90421,0.96165,2.6833,2.5021,0.7796,2.0749,3.2399,1.9358,1.8578,1.099,1.227,1.8982,0.80092,0.875,1.1674,1.1123,1.1645,0.94047,0.97691,0.82687,1.5352,1.4468,1.1212,1.7872,1.5355,0.81273,1.2923,0.60931,1.2836,0.90095,0.83126,0.76624,0.72442,1.2899,1.4444,0.96191,0.92226,0.81944,0.56735,0.78421,0.8031,0.53054,0.58269,1.4681,0.94407,0.67475,0.40175,1.7202,0.45881,0.3169,0.24648,0.15746,0.052529
1,1.2838,2.8221,1.3544,0.20514,0.83188,2.5261,3.8914,2.0487,2.4203,0.31976,0.60518,0.63477,0.39202,3.3523,1.7534,0.57965,0.60903,0.81239,1.2086,1.421,1.0101,1.1773,1.5647,0.82841,0.95834,1.4648,1.3768,1.4083,1.1676,1.0546,0.96547,1.3064,1.3476,1.0122,1.5987,1.4896,1.0061,1.2433,0.4188,1.3053,0.82139,0.88451,0.69203,0.98625,1.2363,1.3038,1.0525,0.83982,0.88709,0.7561,0.90469,0.85686,0.98893,1.031,0.54891,0.40436,0.3033,0.73471,0.846,0.24922,0.1809,0.23494,0.081247,0.060762
1,1.191,2.9756,1.0278,0.42265,1.0732,0.51802,0.77409,4.0924,2.1873,0.2099,0.68467,0.5242,0.39826,3.1254,1.6555,0.60648,0.37448,0.89672,0.76617,1.3564,1.1489,1.057,1.6413,0.81446,0.93179,0.98794,1.0834,1.3695,0.99492,1.1092,0.92563,1.2273,1.3144,1.0749,1.3848,1.3027,0.89783,1.1458,0.4311,1.1161,0.79079,0.84215,0.61871,0.81516,1.1936,1.1999,0.98898,0.92207,0.84696,0.62751,0.84835,0.66888,0.51828,1.094,0.39331,0.90696,0.64284,0.40926,0.13414,0.33138,0.15121,0.35437,0.10162,0.057961
1,1.6582,4.2524,0.37182,0.255,0.39875,0.21174,0.50152,3.9736,4.1078,1.6181,1.214,0.72355,1.1951,1.9617,1.9807,0.50696,0.55683,0.96252,0.76497,1.8312,1.2192,1.0356,1.5304,0.87189,0.96857,1.1395,1.2134,1.2315,1.0429,0.93642,0.88357,1.1498,1.1861,1.0416,1.6134,1.2196,1.0649,1.2368,0.52848,1.1741,0.78457,1.0694,0.70386,0.75017,1.041,1.5295,1.009,1.0366,0.74934,0.63873,0.71586,0.56583,0.52796,1.2987,0.55759,0.68425,2.0351,0.8695,0.15542,0.60927,0.12418,0.35775,0.1207,0.069055
1,2.4675,4.1562,0.16109,0.24832,0.56856,0.58079,0.54796,2.6761,4.4301,3.1981,0.49546,1.7367,2.5654,1.4091,2.9545,0.53649,1.144,0.70991,0.9125,1.4484,0.93168,1.0783,1.52,0.87332,0.90681,1.0759,0.95157,1.306,0.94305,0.99233,0.82163,1.0825,1.2886,1.0045,1.4455,1.1883,0.79294,1.4978,0.40172,1.2598,0.71646,0.8325,0.75765,0.78807,1.099,1.3919,0.94976,0.97759,0.85889,0.68988,0.82891,0.58351,0.56733,1.8777,0.68085,0.57171,1.6898,0.86637,0.1754,0.75469,0.25704,0.39291,0.062913,0.084157
1,2.0061,2.0541,0.18655,0.41414,0.886,1.685,1.5856,4.022,1.9581,2.3886,0.5848,1.2811,1.418,0.87876,1.1223,0.57627,1.1521,0.83731,0.84643,1.3179,1.1207,1.0917,1.4152,0.88987,0.74907,1.0266,1.1461,1.09,0.96495,1.1093,0.82787,1.2254,1.2468,1.2495,1.5197,1.3896,0.87286,1.275,0.47659,1.2431,0.6869,0.78667,0.75041,0.81093,1.1843,1.3362,0.91675,0.90285,0.73135,0.61851,0.61965,0.5942,0.39733,1.7089,0.90867,0.47719,0.69099,0.52205,0.28255,0.93198,0.32265,0.61654,0.083453,0.067348
1,1.6957,1.2582,0.14851,0.57344,0.9319,2.0041,1.2696,2.5106,1.3002,2.6233,1.0173,0.98308,0.58391,0.44164,0.7674,0.76671,0.72406,0.6945,0.68404,1.1715,0.97178,0.953,1.4553,0.82964,0.7736,1.1703,0.99518,1.1255,1.0571,1.0312,0.99569,1.0362,1.122,1.0671,1.4206,1.434,0.8523,1.3233,0.51474,1.1633,0.84836,0.69285,0.79923,0.80263,1.1621,1.3187,0.90562,0.92105,0.70395,0.72539,0.50754,0.60307,0.36172,1.595,0.48697,0.50325,0.26078,0.34297,0.19386,1.4476,0.60516,0.3913,0.20328,0.096637
1,2.3184,1.2036,0.1477,0.2488,0.41778,1.831,1.6909,1.2379,0.50235,1.6089,0.59557,0.5573,0.40623,0.44266,1.0561,0.55646,0.89289,0.84908,0.7891,1.2704,1.0299,0.9952,1.6137,0.70069,0.93211,1.2187,1.1473,1.0608,0.90271,0.98006,0.96381,1.1803,1.2575,1.0901,1.5194,1.231,0.82028,1.4395,0.44243,1.0574,0.66491,0.76347,0.83683,0.78071,1.2164,1.4317,1.1653,0.91564,0.62366,0.67001,0.5632,0.4954,0.38122,1.0689,0.51357,0.35261,0.24968,0.60473,0.17997,1.8501,0.60916,0.22627,0.35555,0.12295
1,2.0741,0.68748,0.19543,0.28086,0.4649,1.5286,3.5434,1.2161,0.75226,1.1002,0.86564,0.42703,1.9074,0.61753,1.3708,0.55616,1.0196,0.67629,1.3044,1.4375,0.87497,1.0257,1.6153,0.81524,0.82883,1.0616,0.99843,1.404,1.1996,0.97114,0.86683,1.2622,1.1915,1.0579,1.3799,1.3399,0.70494,1.3534,0.53607,0.96284,0.88949,0.67304,0.62029,0.7559,1.0657,1.4281,1.0334,0.80696,0.67007,0.6785,0.5649,0.5823,0.5042,0.32065,0.55513,0.40465,0.37838,0.92632,0.20162,1.3065,0.64181,0.23604,0.61601,0.073606
1,2.1751,0.36284,0.28502,0.18891,0.99001,1.03,3.0029,0.50896,1.7549,0.5785,1.0128,0.96815,2.7504,0.50554,0.61986,0.61595,0.58194,0.71872,0.77914,1.3265,1.1834,0.95835,1.6848,0.94988,0.81061,1.1353,1.1607,1.3202,0.98325,0.97711,0.86735,1.2366,1.1099,1.2319,1.3704,1.5401,0.83569,1.2381,0.5307,1.2794,0.76529,0.73422,0.7311,0.83912,0.99216,1.3262,1.0047,0.75697,0.8589,0.77155,0.77547,0.70385,0.47138,0.4004,0.42806,0.41706,0.26225,0.8707,0.16989,0.99729,0.38065,0.31662,0.46456,0.072826
